objid,modelmag_u,modelmag_g,modelmag_r,modelmag_i,modelmag_z,z
588848900450222331,23.577,20.762,19.692,19.541,19.502,3.648
587725474417016975,23.013,20.187,19.994,19.79,19.624,3.12
587733609091826096,22.585,21.585,20.217,20.029,20.257,4.025
588017710972666100,25.767,21.219,20.164,20.091,20.233,3.698
588017720106745942,25.104,19.945,19.38,19.341,19.4,3.299
587726014548607259,22.768,21.207,20.133,20.001,20.58,3.675
587734948594647234,26.189,20.645,19.92,19.699,19.528,3.373
587734949663342760,22.431,19.95,19.542,19.23,19.135,3.137
587735044692902171,21.077,19.14,18.977,18.971,19.028,3.191
587727179531157617,23.307,19.648,18.497,18.372,18.171,3.669
587735662088618234,22.838,20.067,19.765,19.754,19.819,3.15
587735665321116002,23.915,20.374,19.14,18.963,18.611,3.964
587735666922684566,21.69,19.582,19.371,19.292,19.353,3.079
588297864185708653,25.169,19.298,18.223,18.106,17.911,3.56
588298661972672678,24.842,20.246,19.479,19.247,19.1,3.378
588298664118517896,24.224,20.809,20.097,19.842,20.032,3.26
587725774531526930,24.071,20.714,19.057,18.833,18.839,4.163
587735241716203710,23.106,21.866,20.267,20.19,19.772,3.883
587735344258285926,25.08,21.662,19.954,19.349,19.232,4.285
587735347499172041,24.252,19.958,19.393,19.379,19.346,3.352
588018054577389758,24.584,20.246,19.842,19.852,19.781,3.357
588018055654015305,25.709,22.365,20.183,19.66,19.62,4.122
588018057257025679,23.127,19.773,18.735,18.688,18.64,3.605
587726033321394903,23.093,23.83,22.256,20.447,20.346,4.698
587735348552990995,22.774,20.313,19.935,19.921,19.846,3.127
587735349632630920,21.955,18.816,18.599,18.658,18.626,3.3
588018091078451375,22.566,19.796,19.456,19.372,19.333,3.212
588018254303462011,23.172,21.259,19.39,18.931,18.633,3.41
588295842325200979,20.631,18.502,18.265,18.077,18.026,3.057
588848899891396932,22.202,19.988,19.664,19.642,19.581,3.231
588017625609666747,21.54,19.575,19.439,19.395,19.262,3.006
588011123577389248,22.33,20.207,19.935,19.869,19.6,3.081
587732136453210185,21.516,19.554,19.245,19.161,19.118,3.131
587731868552659055,24.265,20.238,19.166,19.054,19.045,3.597
587731874459288122,24.183,21.29,19.951,19.617,19.642,3.962
587739304220426356,21.002,18.617,18.362,18.264,18.264,3.167
587728880878092479,21.736,18.256,17.991,17.893,17.824,3.244
587726878883512430,22.648,20.233,20.064,19.844,19.52,3.105
587727231595970708,20.784,19.378,19.183,19.093,19.054,3.135
588010877691625615,22.442,20.148,19.769,19.576,19.493,3.076
587725817501253792,21.951,19.19,18.973,18.866,18.819,3.201
587727213881131910,23.794,22.641,20.328,20.104,19.869,4.339
587726032228253989,22.06,21.048,20.151,19.885,20.25,3.545
588011219675119747,22.392,20.441,20.199,20.15,20.187,3.069
588010880382271796,24.34,20.876,20.255,20.008,19.8,3.353
587728309098774713,23.809,20.636,19.737,19.681,20.049,3.606
587736618790945202,22.03,19.111,17.929,17.873,17.807,3.768
587736752469901504,20.659,18.54,18.224,18.112,18.11,3.201
587736783605858654,24.737,20.707,19.79,19.679,19.742,3.6
587736809913647277,24.623,20.828,20.334,20.175,20.006,3.392
587736915153059995,25.494,20.896,20.302,20.122,20.065,3.268
587736940908970157,22.719,20.352,19.992,19.891,19.814,3.076
587736546854568426,23.873,20.155,18.957,18.829,18.775,3.855
587736586043523321,20.927,18.243,17.963,17.811,17.675,3.179
587727221934719582,25.095,20.947,19.656,19.587,19.673,3.883
587727223561847036,25.216,21.279,20.127,19.799,19.361,3.501
587737809033625845,24.13,21.587,20.174,20.007,20.001,3.86
587738948281827410,22.332,20.063,19.661,19.66,19.491,3.05
587739098599587930,23.013,20.654,20.307,20.202,20.035,3.285
587728931873947906,22.416,20.254,19.328,19.128,19.081,3.563
587738066730746233,25.802,22.38,20.333,19.956,19.969,4.323
587729154136277798,25.258,23.41,20.418,19.774,19.21,4.334
587738410332848342,25.272,22.107,20.295,20.081,19.952,4.157
587738572460130475,24.664,20.997,19.987,19.919,19.826,3.717
587729386082074781,21.018,19.131,18.768,18.66,18.572,3.092
587738946137358511,25.901,20.25,18.97,18.735,18.505,3.721
587738947732504930,25.1,21.68,20.141,20.107,19.993,3.961
587729388211863723,23.75,20.286,19.388,19.178,19.113,3.478
587739157116158067,21.772,20.039,19.85,19.827,19.812,3.039
587730773876867532,24.458,19.806,19.311,19.134,19.025,3.228
587730775488463025,24.275,22.043,20.356,20.029,19.864,4.364
587729653962637662,24.118,20.401,19.96,19.845,19.816,3.39
587729774220935363,21.674,20.03,19.819,19.815,19.662,3.001
587729778513543399,24.444,20.771,20.317,20.193,20.055,3.29
587739376705011809,22.422,20.37,20.117,20.128,20.069,3.115
587739405698597046,23.544,21.227,19.815,19.781,19.656,3.961
588007004182937756,22.383,20.385,20.242,20.182,20.359,3.145
587722984427290763,23.41,21.24,18.998,18.866,18.755,4.259
587733079742021895,21.594,20.21,19.167,19.083,19.034,3.673
587733081883410638,25.085,21.12,20.099,20.042,19.972,3.763
587733398111060185,21.283,19.481,19.215,19.135,19.194,3.023
588017604689985694,23.353,21.589,20.298,20.06,20.288,3.998
587724650337927335,22.289,20.332,19.148,19.026,18.937,3.64
587733604268310695,24.819,20.469,19.263,19.172,19.121,3.773
587729779049758853,25.494,20.44,19.474,19.266,19.004,3.443
587729972325450148,23.414,22.537,20.196,19.326,19.255,4.518
587730772816363696,22.958,19.697,19.614,19.551,19.41,3.187
587739706868367413,22.556,20.414,20.18,19.884,19.9,3.16
587734861607927964,21.714,18.973,18.431,18.106,17.886,3.138
587734893292683440,24.56,19.871,19.293,19.117,19.06,3.251
588017948280488069,21.763,19.679,19.433,19.358,19.405,3.149
588017977830867123,26.27,21.212,20.411,20.157,20.23,3.464
587732156852142522,23.6,20.682,20.127,19.935,19.81,3.112
587732482736783601,23.503,22.905,20.953,19.538,19.425,4.787
588015509276852384,24.971,20.997,19.731,19.719,19.749,3.708
587731186747048035,23.232,20.601,20.287,19.863,19.821,3.015
587732579385671774,22.342,18.934,18.663,18.599,18.548,3.139
587732590107230353,25.787,20.414,19.824,19.696,19.837,3.18
588016878293811474,24.828,22.848,20.289,20.217,20.213,3.975
587731868013887615,21.235,19.506,19.26,19.217,19.238,3.063
587731870172905570,22.586,19.652,19.188,18.96,18.939,3.169
588010358545252615,25.316,21.207,20.371,20.176,20.133,3.517
588010880367591540,21.481,19.266,18.948,18.691,18.467,3.02
587722982836666630,21.759,19.644,19.333,19.101,18.985,3.244
587732769977401776,23.755,20.527,20.232,19.937,19.774,3.298
587732771582443644,23.598,20.02,18.959,18.833,18.812,3.58
588017627232338082,24.935,20.462,20.138,20.139,20.233,3.285
588017703479410870,25.346,20.442,20.05,20.008,20.091,3.315
587731521208057960,25.709,20.671,20.263,20.096,20.257,3.332
588013382728613924,19.472,18.335,18.089,18.026,18.019,3.091
587733409908064425,23.81,20.337,19.79,19.652,19.657,3.304
587733411520708761,25.425,20.66,20.042,19.894,19.886,3.374
587733428698349665,23.028,20.184,18.668,18.501,18.295,3.818
588017606287753457,21.621,19.352,18.871,18.793,18.794,3.285
588016892242559038,22.567,18.98,18.123,17.84,17.759,3.433
588017111827808442,25.097,21.229,20.076,19.938,19.852,3.635
587735742612898003,23.721,20.368,19.904,19.446,19.34,3.153
587736477054861527,24.284,20.838,20.2,19.945,19.881,3.329
587733608548401382,21.873,19.735,19.51,19.562,19.605,3.044
587734622698799370,23.781,20.76,19.676,19.573,19.549,3.623
588017713660690655,23.611,20.981,19.68,19.581,19.651,3.822
588017722255409249,23.402,20.432,20.16,20.019,19.653,3.125
587734948055941273,23.653,19.963,19.696,19.618,19.646,3.162
587734949654429991,19.996,18.454,18.281,18.178,18.182,3.137
587735043613458617,23.514,20.64,19.49,19.393,19.217,3.625
587735661550698719,24.626,22.084,20.301,20.088,20.002,4.244
587735664775987383,24.261,21.942,20.233,19.902,19.645,4.183
587735666913968299,21.658,20.241,20.013,20.233,20.257,3.1
588297863646412922,23.147,20.598,20.28,20.204,20.211,3.026
588297865265152098,24.529,19.992,18.753,18.688,18.817,3.629
588298663585186058,21.73,20.048,19.782,19.855,19.865,3.145
587725589848523116,24.426,21.439,20.039,19.948,19.986,3.733
587735240639643786,21.865,20.044,19.729,19.724,19.66,3.007
587735343722791213,22.512,20.012,19.709,19.593,19.57,3.137
587735347484819690,25.451,20.97,19.305,19.171,19.347,3.87
588017991231209627,21.299,18.927,18.639,18.539,18.652,3.029
588018055129006422,25.255,20.542,19.928,19.831,19.694,3.351
588018056722972777,25.556,20.907,19.706,19.525,19.395,3.809
587735349100347587,21.968,19.535,19.037,18.836,18.796,3.119
587735430689849477,21.486,19.906,19.804,19.933,19.734,3.096
588018253229916820,24.993,21.686,20.322,20.158,20.229,3.889
588295841786757366,24.323,20.846,20.202,19.949,20.123,3.441
588013383811399921,24.247,21.518,19.967,19.775,19.707,3.998
587725550660092115,26.101,20.269,19.125,18.864,18.702,3.573
588007005770612991,21.294,20.128,19.86,19.851,19.711,3.2
587731887350153343,23.237,20.536,20.196,20.11,20.131,3.039
587739609700302956,22.695,19.258,18.725,18.554,18.511,3.321
587739407851323477,20.489,19.001,18.713,18.582,18.65,3.07
587729160580038816,22.336,19.947,19.791,19.681,19.804,3.012
587739096450597033,25.702,21.572,20.14,20.017,19.973,3.81
587727178463117423,21.343,19.253,19.204,19.301,19.175,3.132
587728677929484445,22.147,19.394,19.116,19.243,19.131,3.203
587735490824503426,22.049,20.031,19.914,19.683,19.616,3.102
587725817482903575,23.223,23.262,20.74,19.777,19.532,4.538
587732484906090671,25.635,21.573,20.318,20.164,20.222,3.678
587732483834249383,26.105,20.609,19.351,19.148,19.14,3.582
587732135916601481,24.953,20.589,20.26,20.169,20.268,3.247
587739827665371254,22.966,19.775,18.881,18.757,18.672,3.612
587726102024814733,22.054,19.764,19.417,19.355,19.384,3.052
587727180615319984,25.734,21.952,20.387,20.278,20.383,3.748
587725994110025951,22.763,20.506,20.217,20.263,20.132,3.146
588017705076981881,22.654,19.754,19.477,19.417,19.391,3.259
587735695373172793,24.339,20.881,19.633,19.454,19.402,3.676
587724241231610047,24.757,21.552,19.679,19.57,19.198,3.693
587728679006240974,25.589,20.706,19.65,19.589,19.703,3.654
587736619326767478,24.855,19.943,18.827,18.779,18.738,3.724
587736753003036981,24.213,21.578,19.869,19.886,19.952,3.88
587736805082857632,24.922,20.989,19.76,19.534,19.519,4.082
587736813673710087,23.812,23.756,21.559,20.02,20.011,4.742
587736916753383720,24.574,20.271,20.028,20.027,20.004,3.22
587726878350901444,22.108,18.279,17.688,17.6,17.519,3.454
587736584436187410,26.299,21.571,20.39,20.217,20.267,3.729
587736586573644021,24.401,21.857,20.151,19.766,19.506,4.052
587736942530855278,24.618,21.048,20.12,19.999,19.84,3.633
587737809569579287,24.477,21.067,19.938,19.857,19.752,3.775
587738948289495082,25.556,19.553,19.084,18.95,19.005,3.244
587739099135475839,20.728,19.19,18.976,18.94,18.96,3.035
587728931883843726,25.078,20.643,19.398,19.142,18.898,3.881
587738067803111727,23.097,20.141,19.769,19.51,19.365,3.033
587738372745265540,22.13,19.99,19.53,19.502,19.57,3.216
587729155209953781,24.368,22.875,20.804,20.422,20.26,4.314
587738410872864912,25.709,20.258,19.688,19.532,19.383,3.309
587738569238577320,21.751,19.09,18.375,18.216,18.15,3.366
587729386611474551,25.965,20.164,19.845,19.79,19.639,3.311
587738946660860202,22.163,19.848,19.463,19.457,19.428,3.214
587729388222218407,24.488,20.88,20.308,20.137,20.09,3.398
587739157647262423,24.405,21.064,20.252,20.122,19.983,3.374
587739296697286828,22.68,21.238,20.09,20.028,20.277,3.66
587730773886566592,22.832,20.579,20.372,20.154,20.216,3.193
587730775498752775,26.441,23.696,21.314,20.145,19.838,4.561
587739607561732253,25.127,21.387,20.212,20.01,20.035,3.987
587729751670718961,23.513,21.407,20.285,20.208,20.173,3.613
587729776373924199,23.529,21.368,20.248,20.157,19.898,3.793
587739304213217335,24.602,20.356,19.177,18.974,18.885,3.889
587739377233690834,23.579,20.043,19.37,19.203,19.149,3.117
587739406232518844,24.757,19.87,18.78,18.648,18.533,3.694
587731889503338558,23.144,20.023,19.445,19.276,19.191,3.375
587733080274305192,25.011,20.657,19.252,19.053,18.763,3.517
587733195695849655,23.876,24.091,20.841,19.638,19.64,4.73
587733398639280236,25.929,20.576,19.802,19.664,19.602,3.356
588017569238745283,21.84,19.885,19.682,19.586,19.22,3.009
588017603614015663,25.913,21.35,19.79,19.431,19.183,3.886
587733429773140100,25.726,20.7,19.441,19.57,19.513,3.8
587733442129953407,23.119,20.468,20.167,20.262,20.077,3.066
587733604806361530,21.306,19.625,19.398,19.485,19.448,3.166
588017978368327916,23.149,20.249,19.743,19.584,19.576,3.03
588017979419918493,23.498,19.953,19.44,19.246,19.216,3.347
587730022253920571,25.853,22.032,20.329,19.587,19.452,4.159
587739610229047407,25.034,20.767,19.843,19.644,19.423,3.71
587739707942961243,23.645,20.407,18.58,18.621,18.181,3.765
587734623249236128,21.717,20.067,19.813,19.764,19.718,3.046
587734863754952898,21.545,19.589,19.401,19.358,19.278,3.175
587734894361837732,23.668,22.801,20.401,19.406,19.225,4.591
588017948288090268,26.581,20.937,20.225,20.006,20.141,3.524
587732157390061816,21.812,19.152,18.748,18.619,18.594,3.121
587732482744582238,25.29,20.948,20.418,20.164,20.075,3.315
588010358009102557,22.048,20.245,19.954,19.886,19.842,3.274
587732580981801201,21.295,19.397,19.236,19.334,19.331,3.029
587732591714959591,24.559,20.866,19.891,19.672,19.389,3.46
588016840168178324,24.847,21.352,20.038,19.972,19.974,3.826
588016878831599819,23.283,21.262,20.009,19.914,19.761,3.622
587731680120733794,23.019,20.517,19.144,18.908,18.814,3.945
587731868020310093,21.809,19.467,19.058,18.879,18.759,3.188
587731870708531357,22.982,21.718,20.422,20.206,20.313,3.953
587732054321594538,22.161,20.038,19.844,19.929,20.02,3.074
587722983365279980,24.169,21.449,19.753,19.695,19.743,4.076
587732770501296351,21.959,19.538,19.235,19.152,19.179,3.076
587732771595354373,23.981,21.648,20.208,20.184,20.012,3.799
588017627243348154,20.474,18.571,18.27,18.139,18.075,3.214
588017702401605798,25.796,20.615,19.818,19.706,19.531,3.372
588017703999242394,20.325,18.113,17.929,17.874,17.793,3.176
587724648182186145,21.336,19.623,19.306,19.285,19.229,3.221
587733409914487003,24.885,20.633,19.147,18.929,18.919,4.1
587733412057317761,22.995,22.649,20.654,20.166,20.271,4.223
588017626165608679,24.165,21.962,19.898,19.469,19.28,4.105
587732483270115482,21.686,18.926,18.722,18.741,18.725,3.195
587732484350345357,21.053,19.165,18.975,19.001,18.964,3.137
587732577229930711,25.55,20.274,20.047,19.922,19.783,3.161
588016892785918001,23.179,20.74,20.24,20.122,20.04,3.167
588017113981780067,21,19.381,19.191,19.169,19.216,3.137
587735695913189573,24.378,21.763,19.804,19.291,18.908,4.171
587735743152062882,23.884,25.389,21.871,20.13,20.094,4.786
588848900438163790,24.453,21.814,19.7,19.265,18.985,4.403
587725473881325750,23.658,20.926,19.623,19.248,19.222,4.162
587733609085403321,23.026,19.347,18.592,18.393,18.174,3.341
587734622711251057,24.569,20.42,19.985,19.979,20.234,3.319
588017705089695870,25.297,21.028,19.614,19.349,19.31,4.185
588017719566401650,21.195,19.609,19.513,19.489,19.515,3.156
587734948592091257,21.173,19.537,19.319,19.521,19.569,3.126
587734949662228722,26.268,20.713,19.876,19.653,19.644,3.529
587735044156489858,23.213,20.373,19.972,19.896,20.106,3.206
588848899388015047,24.421,21.96,20.144,19.863,19.789,4.01
587727212812370304,23.499,20.938,19.291,18.328,18.215,4.588
587735662086979741,23.639,20.435,20.022,19.945,20.028,3.281
587735665310630074,22.036,20.239,19.886,19.977,19.897,3.275
588297864180793409,23.464,20.456,19.997,19.865,19.876,3.276
588298661971165425,25.432,24.037,21.063,19.819,19.596,4.696
588298664116551833,23.198,19.964,19.301,19.172,19.123,3.371
587735241180250311,21.712,19.867,19.885,19.952,19.908,3.148
587735344252977890,25.037,19.911,19.687,19.728,19.681,3.246
587735347496026359,24.217,21.229,20.158,20.003,20.251,3.679
588017992314323158,23.19,20.094,19.717,19.399,19.355,3.134
588018056727756953,23.458,19.976,19.292,19.182,19.084,3.482
587726033306976510,22.555,19.546,19.272,19.294,19.311,3.21
587735348038336696,24.842,22.251,20.033,19.489,19.348,4.269
587735349110767762,24.187,21.566,19.514,18.983,18.81,4.452
587735431228162110,22.147,19.114,18.643,18.442,18.354,3.288
588018090542563641,21.341,19.218,19.071,18.975,18.886,3.068
588018253762461965,22.773,19.617,19.068,18.939,18.863,3.344
587727179010277944,25.125,22.065,20.495,20.198,20.164,4.07
588013382738182273,25.185,20.627,19.929,19.676,19.625,3.425
588009366399680653,21.025,19.448,19.26,19.098,19.057,3.067
588007003635318921,21.586,19.928,19.71,19.745,19.664,3.055
587738617022972038,21.424,19.827,19.615,19.611,19.609,3.186
587728880873570487,25.507,20.316,19.141,18.93,18.779,3.66
588295842321727627,25.466,20.393,20.225,20.202,20.295,3.213
588010359070785704,22.595,19.223,18.682,18.564,18.456,3.425
588017977277415914,23.968,21.544,20.404,20.071,20.158,3.554
587727178990878802,25.143,20.01,18.673,18.7,18.622,3.882
587725773460144401,23.2,20.557,20.212,19.951,20.041,3.149
587726014009114814,21.581,19.401,19.093,19.019,19.017,3.062
587726031725265121,22.704,20.213,19.959,20.023,19.808,3.075
588011123046416891,22.543,21.099,19.828,19.689,19.674,3.624
587736813672530349,22.809,21.512,20.345,20.243,20.364,3.814
587736916750434451,24.737,20.462,19.307,19.159,19.051,3.772
587736619326636531,23.649,22.187,20.177,19.971,19.558,3.943
587736752475341346,23.625,20.138,19.78,19.761,19.6,3.286
587736805080957112,23.155,20.905,19.395,19.092,18.985,3.995
587726878350442789,25.613,21.117,19.319,19.187,19.176,4.065
587736584431861966,24.893,19.526,19.113,19.065,18.948,3.362
587736586053091826,20.178,18.423,18.216,18.195,18.176,3.083
587727221943238921,21.748,19.207,18.92,18.827,18.736,3.228
587736942528692571,24.332,20.569,19.227,19.187,19.123,3.878
587737809567023403,23.831,20.689,20.272,20.162,19.987,3.212
587730847965774480,24.178,21.526,19.759,19.421,19.16,4.127
587738948288970875,24.51,21.274,20.388,20.117,19.876,3.64
587739096983928909,22.971,20.327,19.909,19.74,19.655,3.277
587739099135213679,22.655,20.548,20.277,20.188,20.184,3.189
587728880873439237,18.81,17.386,17.184,17.158,17.108,3.276
587728919519625245,22.729,20.045,19.783,19.725,19.622,3.164
587728931883253892,24.516,20.449,18.844,18.627,18.313,4.004
587738067802521880,25.211,20.931,19.629,19.565,19.481,3.767
587738372743364917,22.077,20.007,19.744,19.627,19.669,3.142
587729155209887873,21.329,18.844,18.488,18.43,18.452,3.239
587738410870243566,25.945,22.13,19.817,19.4,19.248,4.288
587738569238184191,25.107,22.049,20.068,19.706,19.406,4.12
587729226612670656,21.824,19.697,19.488,19.383,19.416,3.187
587729386608787620,22.301,20,19.735,19.757,19.548,3.237
587738617022578801,23.366,19.954,19.523,19.387,19.448,3.292
587738946657452762,25.113,22.227,20.623,20.1,20.19,4.045
587729388221563059,21.961,19.759,19.402,19.489,19.589,3.037
587739115782078606,23.205,19.997,19.427,18.718,18.397,3.02
587739157121269912,23.075,21.027,19.667,19.277,19.198,4.184
587739296163102954,23.867,25.175,21.543,20.024,19.754,5.011
587730775496786100,21.793,19.91,19.642,19.478,19.259,3.132
587739607560159571,25.504,20.852,20.323,20.196,19.971,3.366
587729751135617502,24.039,20.681,20.135,20.069,20.088,3.314
587739304213086343,25.336,21.643,19.81,19.557,19.442,3.982
587739406230028549,24.002,21.506,19.457,18.876,18.61,4.406
588007004188901616,22.895,20.268,20.019,19.916,19.934,3.168
587733080273453186,20.812,18.86,18.61,18.603,18.592,3.236
587733195161469012,20.182,18.681,18.483,18.434,18.51,3.087
587733398637510887,26.283,21.511,20.094,19.956,19.788,3.746
588017569237958776,21.491,18.375,17.966,17.895,17.852,3.153
588017604698833019,22.654,20.071,19.849,19.835,19.79,3.03
587725039557345468,21.959,19.383,19.067,19.025,18.92,3.14
587733429773009020,21.205,19.661,19.446,19.358,19.281,3.226
587733442125693292,22.384,19.128,18.459,18.171,17.966,3.381
587733604804592104,25.052,20.327,19.18,18.99,18.767,3.911
588017978367279363,25.472,20.754,19.939,19.792,19.712,3.503
588017979418148925,23.098,20.498,20.252,19.956,19.684,3.252
587730022251888906,25.546,21.881,20.219,19.435,19.326,4.421
587730773352906903,20.983,19.093,18.822,18.943,18.82,3.151
587739707940995230,23.642,20.366,20.222,20.088,20.034,3.178
587734623248319163,24.768,24.16,20.998,20.215,19.776,4.542
587734863754297586,25.04,20.822,19.988,19.904,19.909,3.539
587734894357709038,24.808,20.893,19.704,19.557,19.451,4.021
588017948287041683,22.946,19.854,18.782,18.74,18.634,3.622
587732157389865330,23.27,20.486,19.414,19.283,19.219,3.786
587732482741502098,21.474,19.442,19.108,18.965,18.942,3.223
588015509804023865,20.036,18.852,18.699,18.591,18.476,3.051
588010358008316051,25.376,20.423,20.052,19.967,20.024,3.172
587732580981735554,21.247,19.753,19.52,19.451,19.546,3.055
587732591183922032,26.052,23.765,21.379,19.958,19.986,4.85
588016840167195342,24.507,20.08,19.78,19.728,19.611,3.314
588016878831272076,22.938,20.182,19.712,19.426,19.163,3.306
587731680118964314,23.379,20.227,19.151,19.045,19.036,3.532
587731868019982475,22.541,20.095,19.833,19.69,19.65,3.172
587731870706892938,25.109,20.781,20.274,20.036,20.021,3.206
588013384340930936,23.769,21.677,20.959,20.117,19.838,3.218
588010359064363900,24.104,21.579,20.47,20.337,20.447,3.681
587732054317990012,20.535,18.998,18.805,18.935,18.787,3.013
587732770499985614,23.929,20.727,20.364,19.893,19.605,3.177
587732771594895616,25.657,21.092,20.192,20.052,19.879,3.577
588017702400622701,21.936,20.299,20.021,20.036,20.072,3.197
588017703998783632,23.082,20.138,18.604,18.528,18.361,3.672
587733409913897123,24.301,20.54,19.329,19.219,19.086,3.739
587733412055482511,24.478,21.206,19.938,19.919,19.789,3.798
588017626165477554,21.398,19.461,19.297,19.35,19.217,3.054
587732484348510480,25.344,22.994,20.572,19.507,19.233,4.591
587732577229865162,22.135,19.629,19.317,19.248,19.153,3.267
588016892783755386,22.483,19.714,19.598,19.585,19.594,3.057
588017113980600467,22.638,19.46,19.129,19.012,18.991,3.236
587735695913123908,21.974,20.307,20.093,20.127,20.028,3.069
587735743151014246,23.841,21.611,18.652,18.309,17.98,4.401
588848900436918475,20.448,18.614,18.488,18.49,18.392,3.045
587725473880146062,23.141,20.558,18.585,18.333,18.095,4.336
587733609084682414,22.856,20.5,20.196,20.013,19.781,3.088
587734622710923442,23.155,20.467,19.113,18.996,19.101,3.668
588017705086550101,24.99,20.181,19.504,19.362,19.335,3.352
587726014002430364,22.942,21.674,20.463,20.466,20.609,3.769
587734948583178554,23.882,21.461,20.309,20.258,20.541,3.772
587734949661180025,22.62,20.461,19.432,19.341,19.319,3.655
587735044154458214,23.287,20.509,20.008,19.935,20.028,3.197
588848899367960790,25.925,20.901,19.3,19.108,19.083,3.992
587735662084292800,24.507,20.924,20.342,20.172,20.103,3.378
587735666917507198,21.455,18.119,17.701,17.438,17.275,3.248
588297864174567564,22.816,20.396,20.174,20.171,20.031,3.162
588298661969461371,22.816,19.229,18.76,18.701,18.627,3.332
588298664116027670,23.004,24.935,21.48,19.609,19.765,4.851
587725591458677078,24.901,19.618,19.103,18.891,18.899,3.22
587725817493520633,24.968,21.739,20.613,20.478,20.641,3.61
587735241175990441,23.163,20.425,19.986,19.89,19.852,3.267
587735343729475741,25.33,20.857,19.854,19.746,19.755,3.572
587735347495436470,23.845,20.278,19.89,19.765,19.729,3.092
588017992305213601,24.357,20.637,19.647,19.461,19.391,3.548
588018055648575691,22.854,20.024,19.697,19.606,19.591,3.08
587735349103755387,22.259,19.991,19.861,19.87,19.824,3.225
587735431225409600,24.039,20.241,19.526,19.368,19.199,3.531
588018090540335350,23.484,20.371,19.937,19.856,19.795,3.233
588018253760299380,24.111,24.22,20.418,19.693,19.234,4.392
588295842321137842,24.877,21.048,19.402,19.151,18.877,3.934
587724242842353784,24.373,22.38,19.957,19.784,19.374,4.218
588007003631911143,25.549,21.805,20.379,20.343,20.394,3.848
587724197210095796,24.313,22.271,20.154,19.852,19.641,4.161
587727226233422439,24.144,20.852,20.531,20.169,19.644,3.036
587726033301733810,24.984,21.688,19.456,19.296,19.122,4.292
587735665309909224,24.336,21.653,20.432,20.104,20.22,3.746
587727179000709268,25.318,20.157,19.162,19.039,19.033,3.794
587726031722774784,24.183,23.271,20.355,18.898,18.81,4.67
588013382732611856,25.373,25.384,21.591,19.964,19.783,4.809
587732135923482729,21.29,19.746,19.553,19.593,19.605,3.054
587736618789372358,25.496,21.45,20.156,19.947,19.654,3.772
587736752469311723,23.257,20.4,20.105,19.844,19.703,3.141
587736783605661965,22.993,20.071,19.898,19.876,19.823,3.198
587736809377366313,24.904,21.143,20.321,20.027,20.018,3.443
587736915142508766,22.551,20.019,19.8,19.897,20.007,3.257
587736940908314835,25.156,23.022,20.225,18.955,18.715,4.556
587736545772503336,24.53,20.666,20.027,19.907,19.694,3.419
587736586039263530,23.369,19.555,19.153,19.066,18.997,3.211
587727221932098390,21.136,19.296,19.098,19.108,19.011,3.028
587727223560208599,25.251,23.262,21.266,19.67,19.615,4.694
587736942517420150,23.162,19.846,19.222,19.213,19.238,3.359
587737809031987582,25.013,22.886,20.547,19.67,19.5,4.451
587730846355620523,25.239,20.998,19.966,19.831,19.924,3.679
587738948278419662,25.514,21.375,19.734,19.462,19.411,4.052
587739098596835527,23.854,20.861,20.198,20.013,19.731,3.339
587728931872506114,21.468,19.88,19.621,19.924,19.728,3.021
587738066195644535,23.27,20.237,19.941,19.838,19.837,3.202
587738371672244565,22.201,20.213,19.964,19.834,19.7,3.056
587738410330816643,24.231,20.696,20.071,19.777,19.702,3.21
587738568701837414,22.103,20.216,19.942,19.79,19.775,3.11
587729386079453307,24.958,20.039,19.661,19.498,19.513,3.243
587738946137030744,23.819,19.42,18.566,18.613,18.534,3.654
587738947218440288,22.125,19.758,18.852,18.72,18.567,3.514
587729388210422009,21.72,19.672,19.514,19.491,19.305,3.057
587739157111308483,24.355,20.266,19.233,19.002,18.773,3.563
587739166774395153,25.398,20.352,18.965,18.781,18.634,3.781
587730773354676517,24.041,22.891,20.929,19.892,19.698,4.576
587730775488266739,22.806,21.215,19.867,19.758,19.444,3.673
587739407842410610,22.666,20.251,19.789,19.665,19.504,3.008
587739506624102615,25.712,21.098,20.295,20.114,20.206,3.54
587739609699582053,22.11,19.67,18.59,18.549,18.497,3.674
587729653961523525,22.755,20.077,19.525,19.277,19.201,3.031
587729774220542235,25.459,22.254,20.491,20.035,19.458,3.925
587729777990631756,20.986,19.276,19.09,19.048,18.915,3.027
587739376703307885,21.959,19.663,19.337,19.241,19.306,3.178
587739405698400427,22.87,20.382,20.107,20.071,20.046,3.154
588007005768319207,24.916,20.73,19.337,19.144,18.962,3.863
587722984421851207,24.416,18.924,18.068,17.935,17.798,3.428
587733079740317918,22.146,21.089,19.99,19.855,19.957,3.604
587733081881641133,22.989,21.661,20.016,19.894,19.411,3.981
587733398105620692,23.953,20.378,18.674,18.378,17.987,3.548
587724650336026823,24.244,20.072,19.01,18.913,18.818,3.672
587733441581875400,21.304,18.377,17.877,17.721,17.622,3.254
587733604266869058,24.117,20.831,19.898,19.729,19.573,3.562
588017978360201355,22.229,18.688,18.382,18.329,18.309,3.254
588017978914177303,23.521,20.324,19.664,19.509,19.415,3.364
587729778526258031,24.019,20.881,20.454,20.355,20.59,3.297
587729972324073721,23.266,20.671,20.282,20.173,20.279,3.27
