objid,ra,dec,u,g,r,i,z,run,rerun,camcol,field,petroR50_r,petroR90_r,specobjid,specClass,redshift,plate,mjd,fiberid
587722982280724639,188.63142788,-0.76511714,18.212046,16.564108,15.751486,15.33374,15.015121,752,40,2,301,4.522678,12.038395,81850829203570688,2,0.077798,290,51941,253
587722982280790257,188.81274521,-0.81764118,19.350588,17.391525,16.345036,15.920409,15.537578,752,40,2,302,2.664738,8.220818,81850829035798528,2,0.112185,290,51941,213
587722982280921237,189.03504131,-0.64551945,18.85129,17.022713,16.18096,15.805,15.490429,752,40,2,304,1.830409,5.611224,81850828905775104,2,0.07207,290,51941,182
587722982280921273,189.09190184,-0.80374392,18.734659,17.571741,16.856127,16.4368,16.273844,752,40,2,304,3.413181,6.256366,81850828540870656,2,0.186438,290,51941,95
587722982280921303,189.12638212,-0.83339787,19.136274,18.167627,17.504324,17.176826,16.987028,752,40,2,304,2.528502,4.917882,81850828524093440,2,0.185737,290,51941,91
587722982281052314,189.34230289,-0.79109279,18.697897,17.122656,16.349743,15.937374,15.652373,752,40,2,306,2.18446,6.630721,81850828339544064,2,0.063821,290,51941,47
587722982281052363,189.41567183,-0.82251765,18.639208,16.92667,16.105322,15.634952,15.277861,752,40,2,306,2.246271,6.092865,81850828360515584,2,0.072441,290,51941,52
587722982281117913,189.59276118,-0.83151571,18.661505,17.421593,16.837038,16.417067,16.226982,752,40,2,307,2.363915,5.780085,82132248538644480,2,0.076092,291,51928,299
587722982281183264,189.62772078,-0.82577124,18.414223,17.282009,16.611597,16.207905,15.929811,752,40,2,308,2.312982,7.424253,81850828347932672,2,0.07518,290,51941,49
587722982281183340,189.60658597,-0.81074033,19.482931,17.642302,16.801695,16.451199,16.141586,752,40,2,308,1.882359,5.637028,81850828394070016,2,0.075532,290,51941,60
587722982281248961,189.89834917,-0.73880114,19.437979,17.644323,16.795242,16.407282,16.108776,752,40,2,309,2.284448,7.124182,81850828436013056,2,0.072098,290,51941,70
587722982281314343,189.97980682,-0.79970522,18.121906,16.990095,16.576477,16.358728,16.276207,752,40,2,310,7.490968,16.871889,81850828196937728,0,0.014799,290,51941,13
587722982281314400,189.92804768,-0.64383651,19.228796,17.320538,16.390024,15.962307,15.636832,752,40,2,310,1.948697,5.540634,81850828431818752,2,0.07189,290,51941,69
587722982281379971,190.09320804,-0.69111693,19.353354,17.850422,17.077129,16.655241,16.321325,752,40,2,311,3.308875,8.704783,81850828268240896,2,0.072018,290,51941,30
587722982281445440,190.30171764,-0.75682504,17.266954,16.193275,15.878533,15.714106,15.640299,752,40,2,312,4.991306,10.849813,82132248354095104,2,0.011274,291,51928,255
587722982281445572,190.28623811,-0.65458653,18.853571,17.695147,17.259901,16.959726,16.817886,752,40,2,312,3.233475,6.597618,82132248400232448,2,0.079416,291,51928,266
587722982281511032,190.37154747,-0.71988075,18.723583,17.871523,17.480658,17.344372,17.190577,752,40,2,313,3.844214,8.376808,82132248345706496,2,2.97294E-3,291,51928,253
587722982281576505,190.57565719,-0.76386367,18.987869,16.965635,16.004091,15.635703,15.278307,752,40,2,314,1.805995,5.063171,82132248182128640,2,0.07012,291,51928,214
587722982281576630,190.65074472,-0.74445077,18.679911,17.403536,16.891531,16.591803,16.39855,752,40,2,314,4.100385,9.466532,82132248194711552,2,0.047623,291,51928,217
587722982281641986,190.65746172,-0.69428956,18.512156,17.440741,16.907848,16.567272,16.384029,752,40,2,315,1.754126,4.56638,82132248291180544,2,0.047874,291,51928,240
587722982281642129,190.72535958,-0.71314856,19.045427,17.611723,16.821064,16.361547,16.017969,752,40,2,315,2.885378,7.575595,82132248177934336,2,0.080009,291,51928,213
587722982281642156,190.77073403,-0.77720599,19.056238,18.200451,17.879631,17.437155,17.434982,752,40,2,315,1.214253,2.753694,82132247838195712,2,0.079741,291,51928,132
587722982281707651,190.847867,-0.74093294,18.968647,17.637413,17.065775,16.75495,16.494249,752,40,2,316,3.7664,7.817729,82132248228265984,2,0.047266,291,51928,225
587722982281773224,191.02525165,-0.81842638,19.486128,17.613068,16.738726,16.317602,15.975227,752,40,2,317,1.830682,5.777961,82132247699783680,2,0.082098,291,51928,99
587722982281838697,191.12132275,-0.82139732,18.461321,17.287128,16.754585,16.383736,16.191944,752,40,2,318,2.398647,6.16587,82132247473291264,2,0.089337,291,51928,45
587722982281838722,191.15183999,-0.66453134,19.021065,17.792706,17.160736,16.767336,16.545271,752,40,2,318,2.30783,5.185399,82132248018550784,2,0.088809,291,51928,175
587722982281838769,191.21242159,-0.69610033,18.746399,17.549416,16.986998,16.703634,16.544699,752,40,2,318,4.911909,10.94572,82132247532011520,2,0.023491,291,51928,59
587722982281904242,191.30390954,-0.68237243,18.403164,17.299238,16.55493,16.136467,15.854341,752,40,2,319,2.563653,7.035801,82412353445953536,2,0.103928,292,51609,305
587722982281904263,191.33019142,-0.76044969,17.68889,15.869175,15.363462,15.135324,15.076979,752,40,2,319,9.676315,19.284079,82412353441759232,2,0.023132,292,51609,304
587722982281904295,191.35513882,-0.78267539,18.952793,17.619688,16.99626,16.630543,16.399456,752,40,2,319,2.633277,6.041731,82412353383038976,2,0.080214,292,51609,290
587722982282035383,191.58144565,-0.82476558,18.937986,17.5923,16.866482,16.498093,16.220322,752,40,2,321,2.630862,7.362241,82412353424982016,2,0.083983,292,51609,300
587722982282035411,191.63374396,-0.64354017,17.717573,15.914846,15.007218,14.580325,14.253752,752,40,2,321,4.650628,13.596071,82412353315930112,2,0.082517,292,51609,274
587722982282100859,191.71166435,-0.73803985,18.189398,16.952005,16.372185,16.05183,15.829414,752,40,2,322,3.549322,7.457926,82412353286569984,2,0.048217,292,51609,267
587722982282100898,191.7711396,-0.62994976,19.360439,17.80176,16.925032,16.416046,16.060209,752,40,2,322,2.512528,5.722374,82132247720755200,2,0.080458,291,51928,104
587722982282166426,191.92420395,-0.75041481,19.303181,17.693392,16.879898,16.454205,16.151331,752,40,2,323,2.633545,6.062984,82412353110409216,2,0.108349,292,51609,225
587722982282231949,192.04223782,-0.77773037,18.166615,16.913523,16.321798,15.986125,15.774446,752,40,2,324,3.542416,6.509981,82412353122992128,2,0.084658,292,51609,228
587722982282231955,192.04922874,-0.74638945,19.206102,17.497976,16.618603,16.178591,15.843913,752,40,2,324,3.141073,8.748689,82412353093632000,2,0.084189,292,51609,221
587722982282231971,192.07755235,-0.6971458,19.016876,17.324039,16.43438,16.004868,15.652513,752,40,2,324,2.036596,5.822955,82412353097826304,2,0.084135,292,51609,222
587722982282231997,192.10043059,-0.73122177,19.261148,17.338923,16.322149,15.902464,15.565261,752,40,2,324,3.315377,11.134448,82412353114603520,2,0.08175,292,51609,226
587722982282494160,192.68642745,-0.64388071,19.442778,18.115959,17.417988,17.054052,16.775064,752,40,2,328,2.920362,5.816106,82412352867139584,2,0.095295,292,51609,167
587722982282559675,192.82611138,-0.70407297,17.890823,16.59498,15.963456,15.597725,15.3741,752,40,2,329,3.860964,8.403803,82412352770670592,2,0.082538,292,51609,144
587722982282559702,192.86572561,-0.68802903,19.40189,17.506441,16.518341,16.080038,15.71516,752,40,2,329,2.835294,8.393815,82412352779059200,2,0.083289,292,51609,146
587722982282690572,193.06057068,-0.70210898,18.33268,17.309547,16.806271,16.402809,16.238506,752,40,2,331,2.222284,5.496777,82412352628064256,2,0.082362,292,51609,110
587722982282756185,193.22178987,-0.82270977,18.295578,17.079815,16.723408,16.516811,16.518248,752,40,2,332,5.84162,16.282995,82695481955713024,2,5.03796E-3,293,51994,298
587722982282756204,193.22419245,-0.69076266,19.501734,17.699823,16.82741,16.399384,16.102509,752,40,2,332,1.353067,3.55089,82412352632258560,2,0.071333,292,51609,111
587722982282756222,193.2454162,-0.65181222,19.149078,17.737669,16.943775,16.523083,16.256895,752,40,2,332,3.155872,7.641966,82695482006044672,2,0.084791,293,51994,310
587722982282756235,193.26108405,-0.81158932,19.221764,17.27413,16.341469,15.923758,15.577395,752,40,2,332,1.565248,4.571066,82412352250576896,2,0.083976,292,51609,20
587722982282821690,193.47319911,-0.7869022,19.552706,18.136923,17.608215,17.284069,17.056759,752,40,2,333,2.881206,5.692555,82695481930547200,2,0.071065,293,51994,292
587722982282821773,193.43419462,-0.75353604,18.386509,16.410229,15.442057,15.018567,14.665569,752,40,2,333,2.756302,8.979562,82695481951518720,2,0.083524,293,51994,297
587722982282887277,193.52682609,-0.73066943,18.361122,16.533144,15.539259,15.063389,14.718102,752,40,2,334,4.339371,12.393417,82412352451903488,2,0.082863,292,51609,68
587722982282952918,193.76158436,-0.6634901,19.428122,18.114418,17.544546,17.239542,17.019861,752,40,2,335,1.689058,4.653661,82412352263159808,2,0.047492,292,51609,23
587722982282952949,193.78663642,-0.717635,19.011072,17.509367,16.81789,16.393248,16.152786,752,40,2,335,1.861815,4.811121,82412352258965504,2,0.077049,292,51609,22
587722982283018474,193.9381036,-0.64358421,18.863287,17.685333,17.268267,17.019583,16.896908,752,40,2,336,2.7144,5.319118,82695481666306048,2,0.047746,293,51994,229
587722982283214886,194.31312638,-0.65764525,17.56945,16.114889,15.304586,14.879284,14.493512,752,40,2,339,3.880866,8.404731,82695481540476928,2,0.023091,293,51994,199
587722982283214901,194.32843242,-0.77400362,18.165564,17.342978,17.211054,17.029812,16.941284,752,40,2,339,1.646088,4.632366,82695481624363008,2,0.046733,293,51994,219
587722982283411484,194.71824513,-0.66616215,19.309334,18.120644,17.430998,17.034924,16.848759,752,40,2,342,2.2772,4.644223,82695481334956032,2,0.172622,293,51994,150
587722982283411487,194.72330472,-0.72234449,17.716019,16.812801,16.544579,16.295691,16.161818,752,40,2,342,1.233684,3.173229,82695481330761728,2,0.047024,293,51994,149
587722982283411688,194.836762,-0.63945228,18.156626,16.19928,15.259819,14.818136,14.487671,752,40,2,342,3.407958,10.899671,82695481343344640,2,0.080448,293,51994,152
587722982283608216,195.22756649,-0.6980528,19.306032,18.529949,18.38208,18.096241,18.109329,752,40,2,345,1.095641,2.831437,82695480999411712,2,0.082125,293,51994,70
587722982283608235,195.24948683,-0.72697309,19.126453,17.234203,16.300835,15.807995,15.429421,752,40,2,345,2.754936,8.006532,82695481028771840,2,0.061923,293,51994,77
587722982283673667,195.38183813,-0.68794154,19.482788,18.323626,17.972998,17.684818,17.575562,752,40,2,346,1.897553,3.977311,82695480986828800,2,0.062127,293,51994,67
587722982283739269,195.44811796,-0.7962091,18.572916,16.722012,15.89854,15.459932,15.156138,752,40,2,347,4.169318,10.595723,82695480747753472,2,0.084575,293,51994,10
587722982283739322,195.5149354,-0.83676902,17.990105,15.939157,14.963678,14.525924,14.162404,752,40,2,347,5.100256,16.689037,82695480760336384,2,0.08485,293,51994,13
587722982283870335,195.74232123,-0.63647525,19.458096,18.329258,17.825563,17.503914,17.312191,752,40,2,349,2.199336,6.40811,82695480856805376,2,0.063612,293,51994,36
587722982283870389,195.79681333,-0.75908768,19.227655,18.630686,18.154867,17.784325,17.723154,752,40,2,349,1.115623,2.662875,82976922564296704,2,0.188953,294,51986,296
587722982283870437,195.8403381,-0.77063758,19.246584,18.240801,17.63974,17.251795,17.016123,752,40,2,349,1.630794,3.535914,82976922400718848,2,0.082482,294,51986,257
587722982283935757,195.89711049,-0.82021922,18.624811,18.520903,17.733955,17.374241,17.26758,752,40,2,350,0.960996,2.396569,82976922413301760,3,0.207655,294,51986,260
587722982283935800,195.97858261,-0.78004884,19.102591,17.971645,17.536465,17.254473,17.102272,752,40,2,350,2.807863,6.362345,82976922379747328,2,0.082975,294,51986,252
587722982283935973,196.03668838,-0.73504372,19.35697,18.301027,17.758888,17.415503,17.218615,752,40,2,350,2.199656,4.926232,82976922409107456,2,0.141496,294,51986,259
587722982284001433,196.12667839,-0.73919863,19.039392,17.364204,16.502529,16.060347,15.720068,752,40,2,351,2.23945,7.121482,82976922396524544,2,0.083829,294,51986,256
587722982284132573,196.46734695,-0.72374948,18.259989,16.334587,15.34496,14.922704,14.565166,752,40,2,353,2.820855,9.207694,82976922232946688,2,0.084366,294,51986,217
587722982284198067,196.55490032,-0.66415006,19.074984,17.494837,16.713444,16.330776,16.05036,752,40,2,354,2.728086,7.315294,82976922115506176,2,0.084021,294,51986,189
587722982284198112,196.6126484,-0.80604609,18.759363,16.834045,15.891445,15.498921,15.145288,752,40,2,354,4.160519,8.750071,82976921901596672,2,0.084138,294,51986,138
587722982284460121,197.20879913,-0.81731721,15.938763,14.037704,13.123351,12.669155,12.329739,752,40,2,358,8.494985,26.275322,82976921553469440,2,0.017972,294,51986,55
587722982284460230,197.18450467,-0.76683213,19.036169,17.510353,16.923643,16.632914,16.432476,752,40,2,358,4.48489,10.867766,82976921574440960,2,0.018781,294,51986,60
587722982284460272,197.23061572,-0.80160045,17.145527,15.263132,14.353642,13.934895,13.625293,752,40,2,358,4.924991,15.527715,82976921545080832,2,0.019105,294,51986,53
587722982284460285,197.23067521,-0.69870633,18.806105,17.520613,16.883274,16.493155,16.267786,752,40,2,358,1.900923,4.119318,82976921943539712,2,0.082207,294,51986,148
587722982284525580,197.26515651,-0.76600695,16.396595,14.509573,13.692129,13.305935,12.999734,752,40,2,359,7.647777,19.85111,82976921570246656,2,0.017213,294,51986,59
587722982284525728,197.3294274,-0.67414585,19.303377,18.111761,17.714476,17.418394,17.265427,752,40,2,359,3.033552,7.257793,82976921758990336,2,0.082299,294,51986,104
587722982284525759,197.37636458,-0.64458093,19.295813,17.376911,16.463602,16.05051,15.703086,752,40,2,359,2.343344,7.228994,82976921763184640,2,0.080897,294,51986,105
587722982284591265,197.44076916,-0.79123524,19.402666,18.343622,17.674034,17.245792,17.019375,752,40,2,360,2.043467,4.208575,82976921335365632,2,0.176799,294,51986,3
587722982284656769,197.57398386,-0.65462988,19.344187,17.908768,16.921738,16.460327,16.091063,752,40,2,361,2.041929,5.223211,82976921578635264,2,0.177726,294,51986,61
587722982284656785,197.58666884,-0.79356431,19.083448,17.102882,16.206013,15.808287,15.471795,752,40,2,361,2.360487,7.53499,82976921343754240,2,0.085691,294,51986,5
587722982284656797,197.59980075,-0.67829992,19.587423,17.762259,16.848478,16.367729,15.989348,752,40,2,361,1.92214,5.72879,82976921607995392,2,0.086368,294,51986,68
587722982284656804,197.60789382,-0.82696018,19.434958,18.246677,17.536289,17.071983,16.819109,752,40,2,361,2.153248,5.066354,82976921326977024,2,0.176756,294,51986,1
587722982284656850,197.65914638,-0.65681995,18.404514,16.319342,15.327363,14.906333,14.546715,752,40,2,361,3.619431,9.651717,82976921591218176,2,0.086388,294,51986,64
587722982284656857,197.67760537,-0.66674319,19.190311,17.273813,16.275314,15.860949,15.503947,752,40,2,361,3.048108,9.041184,82976921436028928,2,0.080626,294,51986,27
587722982284722381,197.75728039,-0.70423409,19.233393,18.761814,18.315107,18.127472,17.953945,752,40,2,362,1.014406,2.414815,82976921364725760,2,0.245209,294,51986,10
587722982285312226,199.18035518,-0.69415661,18.569424,17.372499,16.88471,16.576509,16.397062,752,40,2,371,4.413472,9.44595,83258392264572928,2,0.085886,295,51985,62
587722982285377704,199.23468768,-0.69177425,19.164257,18.070887,17.386425,17.060738,16.821836,752,40,2,372,2.91171,5.486333,83258392268767232,2,0.144421,295,51985,63
587722982807568700,165.7099574,-0.36425444,18.435093,17.391802,16.957481,16.781084,16.687538,752,40,3,148,5.946564,13.643178,78191512369758208,2,0.016797,277,51908,157
587722982812155970,176.13656616,-0.2887605,18.631079,17.48748,16.927818,16.664701,16.42137,752,40,3,218,3.242916,6.597641,79880581441126400,2,0.046891,283,51959,197
587722982813073506,178.29135629,-0.39899849,19.016008,17.110867,16.179863,15.763475,15.451603,752,40,3,232,3.343924,11.250629,80161987618668544,2,0.08073,284,51943,178
587722982813204559,178.65107102,-0.4160995,19.49077,17.497498,16.505131,16.07893,15.706578,752,40,3,234,2.768467,8.586752,80161987467673600,2,0.108195,284,51943,142
587722982814122096,180.75420806,-0.29117679,16.989346,15.796227,15.34744,15.025811,14.85618,752,40,3,248,4.32596,8.54265,80443406127464448,2,0.040463,285,51930,27
587722982814318600,181.07946541,-0.31550504,17.36578,15.808606,15.246367,14.978866,14.735003,752,40,3,251,2.802531,9.013148,80725178333528064,2,0.093768,286,51999,236
587722982814646350,181.8404418,-0.37666426,18.153568,17.119326,16.700798,16.470024,16.25988,752,40,3,256,3.209149,7.092825,80725177951846400,2,0.022202,286,51999,145
587722982815105144,183.00180063,-0.37211689,19.167892,18.137676,17.762854,17.566374,17.417492,752,40,3,263,2.432536,6.031157,81006756393648128,2,0.035397,287,52023,237
587722982815170684,183.11338995,-0.29713974,18.829464,17.553976,17.015127,16.689085,16.465599,752,40,3,264,1.930597,4.374493,81006756209098752,2,0.035281,287,52023,193
587722982815236195,183.18614538,-0.36754333,18.004936,16.34149,15.513417,15.038211,14.707982,752,40,3,265,4.078097,11.199921,81006756196515840,2,0.074115,287,52023,190
587722982815301804,183.42511602,-0.26076443,19.150955,17.459469,16.456062,15.956476,15.57412,752,40,3,266,3.984606,10.692926,81006756154572800,2,0.124605,287,52023,180
587722982815301820,183.4600113,-0.23988473,19.125721,17.162931,16.254837,15.812964,15.50886,752,40,3,266,2.499704,6.92376,81288132896489472,2,0.082099,288,52000,311
587722982815367296,183.4698239,-0.26616343,19.051678,17.833458,17.242245,16.851866,16.65132,752,40,3,267,1.991094,5.306597,81006756087463936,2,0.118692,287,52023,164
587722982815367327,183.48855177,-0.23138997,19.40971,18.355499,17.602398,17.216665,16.943827,752,40,3,267,2.244116,5.352114,81006756049715200,2,0.157691,287,52023,155
587722982815432810,183.62958925,-0.37863676,19.267338,18.231256,17.782881,17.487711,17.357466,752,40,3,268,2.390944,5.01286,81288132904878080,2,0.122247,288,52000,313
